loan_id,customer_id,product_type,effective_date,maturity_date,ead,pd_12m,origination_pd,lgd,days_past_due,forbearance_flag,remaining_months,recovery_cashflows,eir
1024,2024,home_loan,2016-04-18,2027-04-16,144886,0.0084,0.0076,0.38,0,N,133,"[2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897]",0.05
1025,2025,personal_loan,2022-04-17,2023-04-17,39307,0.0779,0.0623,0.66,0,N,12,"[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786]",0.07
1026,2026,auto_loan,2018-03-25,2025-03-23,33632,0.0439,0.0373,0.5,0,N,85,"[672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672, 672]",0.06
1027,2027,home_loan,2024-01-11,2043-01-06,135483,0.0148,0.0133,0.42,30,N,231,"[2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709, 2709]",0.04
1028,2028,personal_loan,2023-04-15,2025-04-14,39475,0.0901,0.0721,0.62,10,N,24,"[789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789]",0.08
1029,2029,personal_loan,2023-11-12,2027-11-11,40656,0.0832,0.0666,0.77,0,N,48,"[813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813, 813]",0.08
1030,2030,home_loan,2022-02-10,2035-02-07,365985,0.0064,0.0058,0.36,0,N,158,"[7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319, 7319]",0.04
1031,2031,personal_loan,2020-09-14,2021-09-14,38267,0.0565,0.0452,0.79,60,Y,12,"[765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765, 765]",0.06
1032,2032,home_loan,2018-06-21,2046-06-14,390535,0.0133,0.012,0.39,0,N,340,"[7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810, 7810]",0.06
1033,2033,home_loan,2021-01-13,2040-01-09,110661,0.0058,0.0052,0.43,0,N,231,"[2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213]",0.06
1034,2034,auto_loan,2022-08-10,2028-08-08,35588,0.0104,0.0088,0.45,10,N,73,"[711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711, 711]",0.06
1035,2035,auto_loan,2019-02-13,2025-02-11,40810,0.0169,0.0144,0.48,0,N,73,"[816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816]",0.06
1036,2036,auto_loan,2016-01-27,2022-01-25,12853,0.03,0.0255,0.53,0,N,73,"[257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257]",0.07
1037,2037,home_loan,2024-07-05,2044-06-30,433274,0.0115,0.0103,0.37,0,N,243,"[8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665, 8665]",0.05
1038,2038,home_loan,2017-10-15,2032-10-11,302837,0.0168,0.0151,0.37,10,N,182,"[6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056, 6056]",0.05
1039,2039,personal_loan,2023-10-30,2024-10-29,29464,0.0696,0.0557,0.76,0,N,12,"[589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589, 589]",0.07
1040,2040,personal_loan,2020-09-27,2023-09-27,21623,0.0901,0.0721,0.75,60,Y,36,"[432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432, 432]",0.08
1041,2041,home_loan,2019-10-25,2044-10-18,491809,0.0064,0.0058,0.43,0,N,304,"[9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836, 9836]",0.05
1042,2042,personal_loan,2019-02-12,2020-02-12,6064,0.067,0.0536,0.77,0,N,12,"[121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121]",0.09
1043,2043,home_loan,2017-09-28,2029-09-25,287220,0.0056,0.005,0.43,10,N,146,"[5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744, 5744]",0.05
1044,2044,auto_loan,2018-05-31,2024-05-29,14427,0.0185,0.0157,0.5,0,N,73,"[288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288, 288]",0.06
1045,2045,home_loan,2024-07-24,2049-07-18,280775,0.018,0.0162,0.37,10,N,304,"[5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615, 5615]",0.06
1046,2046,personal_loan,2019-10-10,2020-10-09,20802,0.0921,0.0737,0.66,10,N,12,"[416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416]",0.08
1047,2047,home_loan,2017-02-22,2045-02-15,484272,0.0121,0.0109,0.4,10,N,340,"[9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685, 9685]",0.06
1048,2048,personal_loan,2017-01-14,2018-01-14,48063,0.0333,0.0266,0.63,0,N,12,"[961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961]",0.07
1049,2049,personal_loan,2020-04-05,2022-04-05,46173,0.0352,0.0282,0.77,0,N,24,"[923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923, 923]",0.08
